[0, 2, 6, 7, 18, 38, 87, 216, 492, 709, 1599, 3043, 5252]
[0, 1, 3, 10, 28, 61, 120, 180, 450, 747, 1635, 2532, 5439]
[0, 1, 4, 13, 21, 58, 117, 166, 261, 583, 1655, 3053, 4949]
[0, 1, 4, 13, 22, 51, 116, 197, 420, 968, 1047, 2462, 5958]
[0, 2, 6, 8, 29, 53, 74, 129, 387, 759, 1431, 3006, 7111]
[0, 2, 5, 11, 20, 44, 124, 238, 417, 602, 1267, 2962, 4637]
[0, 1, 3, 10, 27, 50, 126, 128, 484, 565, 1787, 2348, 5920]
[0, 2, 6, 8, 29, 54, 96, 247, 263, 651, 1882, 2478, 5050]
[0, 1, 3, 10, 28, 61, 119, 222, 408, 790, 1753, 3521, 5449]
[0, 2, 6, 7, 18, 37, 92, 227, 378, 808, 1810, 2812, 6950]
[0, 2, 6, 8, 30, 31, 114, 145, 482, 610, 1178, 3882, 4566]
[0, 2, 6, 8, 29, 54, 96, 248, 406, 996, 1406, 2430, 6195]
[0, 2, 5, 12, 26, 60, 112, 168, 477, 1019, 1029, 2079, 4112]
[0, 2, 5, 11, 20, 44, 124, 237, 457, 786, 1808, 3793, 8006]
[0, 1, 3, 10, 27, 50, 126, 128, 484, 565, 1788, 2272, 5314]
[0, 2, 6, 7, 18, 37, 92, 228, 465, 956, 1452, 2459, 5997]
[0, 1, 3, 10, 28, 61, 119, 221, 369, 985, 1900, 2626, 4121]
[0, 2, 6, 7, 18, 38, 87, 216, 492, 709, 1599, 3043, 5251]
[0, 2, 6, 7, 18, 38, 88, 203, 453, 841, 1453, 2842, 4370]
[0, 2, 6, 7, 18, 37, 92, 228, 466, 749, 1031, 3619, 5938]
[0, 2, 6, 8, 29, 54, 96, 248, 405, 825, 1749, 2606, 4626]
[0, 2, 5, 12, 26, 60, 112, 168, 478, 740, 1140, 2889, 7768]
[0, 2, 5, 12, 25, 47, 75, 224, 472, 611, 1608, 2396, 6263]
[0, 2, 5, 12, 26, 60, 112, 168, 477, 1020, 1026, 3059, 6049]
[0, 1, 3, 10, 27, 50, 126, 128, 484, 566, 1163, 3431, 7834]
[0, 2, 6, 8, 29, 53, 73, 244, 315, 942, 1128, 4077, 7413]
[0, 2, 6, 8, 29, 53, 73, 243, 382, 620, 1235, 3124, 4740]
[0, 2, 5, 12, 25, 47, 75, 224, 471, 549, 1306, 3923, 5470]
[0, 2, 6, 7, 18, 38, 88, 203, 453, 841, 1454, 4003, 5507]
[0, 1, 3, 9, 15, 46, 94, 250, 424, 931, 2026, 3863, 7927]
[0, 1, 4, 14, 24, 35, 90, 219, 274, 801, 1625, 3639, 7158]
[0, 1, 4, 13, 22, 51, 116, 198, 323, 726, 1436, 3799, 6599]
[0, 2, 5, 12, 26, 60, 112, 167, 363, 653, 1309, 3712, 6840]
[0, 1, 3, 10, 28, 61, 119, 221, 370, 890, 1569, 3313, 4464]
[0, 1, 3, 10, 28, 61, 119, 221, 369, 986, 1322, 2230, 6538]
[0, 2, 6, 7, 18, 38, 88, 203, 453, 841, 1454, 4004, 8064]
[0, 2, 6, 8, 29, 53, 74, 129, 387, 759, 1432, 3281, 7719]
[0, 1, 4, 13, 22, 52, 101, 154, 340, 635, 1838, 2937, 6145]
[0, 2, 6, 8, 29, 53, 74, 129, 388, 916, 1886, 3034, 7164]
[0, 1, 3, 10, 28, 61, 119, 222, 408, 790, 1753, 3521, 5450]
[0, 2, 6, 8, 29, 53, 74, 129, 388, 916, 1886, 3034, 7163]
[0, 2, 5, 12, 25, 47, 76, 253, 276, 673, 1581, 3561, 7397]
[0, 2, 6, 7, 18, 38, 88, 204, 352, 538, 1530, 2074, 6998]
[0, 1, 4, 13, 21, 58, 117, 166, 261, 583, 1656, 3502, 7661]
[0, 1, 4, 14, 24, 36, 65, 232, 430, 589, 1147, 3738, 4816]
[0, 2, 6, 8, 30, 31, 114, 145, 482, 609, 1389, 2622, 7975]
[0, 2, 6, 7, 18, 38, 87, 216, 491, 944, 1942, 2519, 6574]
[0, 1, 4, 14, 24, 35, 90, 219, 274, 802, 2007, 2441, 4431]
[0, 2, 5, 11, 20, 44, 124, 237, 457, 786, 1808, 3794, 6565]
[0, 2, 6, 7, 18, 37, 92, 227, 378, 808, 1810, 2812, 6949]
[0, 2, 6, 7, 18, 38, 88, 203, 454, 534, 1954, 2971, 4628]
[0, 1, 4, 13, 22, 51, 115, 135, 439, 880, 1442, 3200, 5901]
[0, 2, 5, 12, 26, 59, 67, 251, 494, 634, 1463, 3670, 6020]
[0, 2, 6, 7, 18, 38, 88, 204, 352, 538, 1529, 2584, 6963]
[0, 2, 6, 7, 18, 37, 92, 227, 378, 808, 1809, 3720, 4454]
[0, 1, 3, 9, 15, 46, 94, 250, 424, 931, 2026, 3864, 6043]
[0, 1, 4, 13, 22, 52, 101, 154, 340, 635, 1837, 2879, 7170]
[0, 1, 3, 9, 15, 46, 94, 250, 424, 931, 2026, 3864, 6044]
[0, 1, 4, 13, 22, 52, 101, 154, 340, 636, 1592, 2805, 6996]
[0, 2, 6, 8, 29, 54, 96, 247, 264, 628, 1902, 2774, 7803]
[0, 2, 6, 7, 18, 38, 87, 216, 492, 709, 1600, 4023, 4487]
[0, 2, 6, 8, 29, 54, 96, 247, 263, 651, 1881, 2733, 7593]
[0, 2, 6, 7, 18, 38, 88, 204, 351, 815, 1366, 3883, 6501]
[0, 1, 4, 14, 23, 40, 103, 181, 358, 1001, 1247, 3848, 7645]
[0, 1, 3, 10, 28, 61, 119, 222, 407, 605, 1073, 3012, 7569]
[0, 1, 4, 14, 23, 40, 103, 182, 488, 800, 1671, 2832, 6444]
[0, 1, 4, 13, 21, 57, 122, 208, 284, 535, 1704, 3249, 4907]
[0, 1, 4, 13, 22, 52, 101, 154, 340, 636, 1592, 2805, 6995]
[0, 1, 4, 14, 23, 40, 103, 181, 358, 1002, 1361, 2180, 7534]
[0, 1, 4, 13, 21, 57, 122, 207, 456, 871, 1628, 2394, 8107]
[0, 1, 3, 9, 15, 46, 94, 250, 424, 931, 2025, 3469, 7847]
[0, 2, 6, 7, 18, 38, 87, 216, 491, 943, 1609, 2651, 5878]
[0, 2, 6, 8, 29, 53, 74, 129, 387, 759, 1431, 3005, 6782]
[0, 2, 6, 7, 17, 33, 79, 174, 447, 980, 1381, 2346, 5362]
[0, 2, 6, 7, 18, 38, 87, 215, 255, 1022, 1254, 2983, 6620]
[0, 2, 6, 7, 18, 37, 92, 228, 465, 955, 1238, 3516, 7431]
[0, 2, 6, 8, 29, 54, 95, 209, 298, 713, 1227, 4034, 4655]
[0, 2, 6, 7, 18, 37, 92, 228, 466, 750, 1291, 2446, 4862]
[0, 2, 6, 7, 18, 37, 91, 157, 385, 812, 1545, 3394, 5443]
[0, 1, 3, 10, 28, 61, 119, 221, 369, 985, 1900, 2626, 4122]
[0, 1, 3, 10, 27, 49, 82, 150, 473, 855, 1269, 4069, 6658]
[0, 2, 6, 7, 18, 37, 92, 228, 465, 955, 1238, 3516, 7432]
[0, 1, 4, 13, 22, 52, 101, 154, 340, 636, 1592, 2806, 4292]
[0, 2, 5, 12, 26, 60, 112, 167, 363, 653, 1309, 3712, 6839]
[0, 1, 4, 14, 24, 35, 90, 219, 273, 523, 1846, 2165, 6745]
[0, 1, 4, 13, 22, 51, 116, 198, 324, 681, 1462, 3247, 6391]
[0, 1, 3, 10, 27, 50, 126, 128, 484, 566, 1163, 3432, 7392]
[0, 1, 4, 13, 21, 58, 117, 166, 261, 583, 1656, 3501, 5744]
[0, 1, 4, 13, 21, 57, 122, 207, 456, 871, 1627, 2368, 4690]
[0, 2, 5, 11, 20, 44, 124, 237, 457, 786, 1808, 3793, 8005]
[0, 2, 5, 12, 25, 47, 76, 253, 276, 673, 1581, 3562, 7743]
[0, 1, 4, 13, 22, 52, 101, 154, 340, 636, 1592, 2806, 4291]
[0, 2, 6, 8, 30, 31, 114, 145, 481, 896, 1364, 3075, 4696]
[0, 2, 6, 8, 29, 53, 73, 243, 382, 619, 1458, 3756, 4920]
[0, 2, 5, 11, 20, 44, 124, 238, 417, 602, 1267, 2962, 4638]
[0, 2, 5, 12, 26, 60, 112, 168, 478, 740, 1140, 2889, 7767]
[0, 2, 6, 7, 17, 34, 100, 206, 300, 764, 1170, 2679, 5288]
[0, 2, 6, 7, 18, 38, 88, 204, 351, 816, 1893, 3000, 4850]
[0, 1, 4, 14, 24, 35, 90, 219, 274, 801, 1626, 2672, 5185]
[0, 1, 3, 10, 27, 50, 126, 128, 484, 565, 1788, 2271, 6232]
[0, 2, 6, 8, 29, 53, 73, 243, 382, 620, 1236, 3009, 4906]
[0, 2, 6, 8, 29, 53, 74, 129, 388, 916, 1886, 3033, 6349]
[0, 1, 4, 14, 23, 40, 103, 182, 488, 799, 1336, 2342, 5568]
[0, 2, 6, 7, 18, 37, 92, 227, 378, 808, 1810, 2811, 5378]
[0, 1, 4, 14, 24, 36, 66, 186, 390, 648, 1080, 2627, 5570]
[0, 1, 4, 14, 24, 35, 89, 218, 356, 692, 1984, 3944, 7918]
[0, 2, 5, 12, 26, 59, 67, 251, 494, 634, 1463, 3670, 6019]
[0, 1, 4, 13, 21, 57, 122, 208, 284, 535, 1704, 3250, 4904]
[0, 2, 6, 8, 30, 31, 114, 145, 482, 609, 1389, 2622, 7976]
[0, 2, 6, 8, 30, 32, 86, 188, 427, 632, 1821, 3289, 5157]
[0, 2, 6, 7, 18, 37, 92, 227, 378, 807, 1905, 3687, 7184]
[0, 2, 6, 8, 29, 54, 96, 248, 405, 825, 1749, 2605, 6780]
[0, 1, 4, 14, 24, 36, 65, 231, 399, 804, 1561, 3990, 4515]
[0, 2, 6, 7, 18, 38, 88, 203, 454, 534, 1954, 2972, 6445]
[0, 2, 6, 7, 18, 37, 92, 227, 377, 600, 1150, 2233, 4447]
[0, 1, 4, 13, 21, 57, 122, 208, 284, 535, 1703, 3675, 6485]
[0, 1, 3, 10, 28, 61, 119, 222, 408, 790, 1754, 2814, 6560]
[0, 2, 6, 7, 18, 37, 92, 228, 465, 956, 1452, 2459, 5998]
[0, 1, 4, 13, 22, 51, 115, 135, 439, 879, 1734, 2545, 6347]
[0, 1, 4, 14, 24, 36, 65, 231, 399, 804, 1561, 3989, 7181]
[0, 2, 6, 7, 18, 38, 87, 216, 492, 709, 1599, 3044, 6104]
[0, 2, 5, 11, 20, 44, 124, 237, 458, 887, 1057, 3873, 7684]
[0, 1, 4, 14, 23, 40, 103, 181, 358, 1001, 1248, 3481, 8114]
[0, 2, 6, 7, 18, 38, 88, 204, 351, 815, 1365, 2565, 6465]
[0, 1, 4, 14, 24, 35, 90, 219, 274, 801, 1625, 3639, 7157]
[0, 2, 5, 12, 25, 47, 75, 224, 472, 611, 1608, 2396, 6264]
[0, 1, 4, 14, 23, 40, 103, 181, 358, 1002, 1361, 2180, 7533]
[0, 2, 5, 12, 25, 47, 76, 253, 276, 674, 1256, 2931, 7221]
[0, 2, 5, 11, 19, 55, 98, 192, 341, 975, 1134, 2759, 5700]
[0, 2, 6, 8, 29, 54, 95, 209, 297, 927, 1580, 2127, 6258]
[0, 2, 6, 8, 29, 54, 96, 247, 263, 651, 1881, 2733, 7594]
[0, 1, 4, 13, 21, 58, 117, 166, 261, 583, 1656, 3502, 7662]
[0, 2, 6, 8, 29, 53, 73, 243, 382, 619, 1457, 2795, 4754]
[0, 2, 5, 12, 26, 60, 112, 168, 477, 1019, 1030, 3246, 6697]
[0, 2, 5, 12, 25, 47, 75, 224, 472, 611, 1607, 3342, 4645]
[0, 1, 3, 10, 27, 50, 126, 128, 484, 566, 1163, 3432, 7391]
[0, 2, 5, 12, 26, 60, 111, 234, 330, 528, 1850, 2501, 5838]
[0, 1, 3, 10, 28, 61, 119, 221, 369, 986, 1322, 2230, 6537]
[0, 2, 6, 7, 18, 38, 87, 215, 255, 1022, 1254, 2983, 6619]
[0, 1, 4, 14, 24, 36, 65, 231, 399, 803, 1277, 3763, 7891]
[0, 2, 6, 7, 18, 37, 92, 227, 378, 807, 1906, 3507, 7121]
[0, 1, 3, 9, 15, 46, 94, 249, 309, 765, 1250, 3576, 7962]
[0, 1, 4, 14, 24, 36, 65, 231, 399, 803, 1277, 3763, 7892]
[0, 1, 4, 13, 22, 52, 101, 154, 340, 636, 1591, 2794, 5266]
[0, 1, 4, 14, 23, 40, 103, 182, 487, 520, 1737, 3656, 4185]
[0, 2, 6, 7, 18, 38, 88, 204, 351, 815, 1365, 2565, 6466]
[0, 2, 5, 12, 25, 47, 75, 224, 472, 611, 1607, 3342, 4646]
[0, 1, 4, 13, 21, 58, 117, 166, 261, 583, 1655, 3054, 4760]
[0, 2, 5, 12, 26, 60, 112, 168, 478, 740, 1139, 3315, 5074]
[0, 1, 4, 14, 24, 35, 90, 219, 274, 801, 1626, 2672, 5186]
[0, 1, 4, 14, 24, 36, 65, 231, 399, 803, 1277, 3764, 5385]
[0, 1, 4, 13, 22, 51, 115, 135, 439, 879, 1734, 2545, 6348]
[0, 2, 6, 8, 30, 31, 114, 145, 482, 610, 1178, 3881, 7455]
[0, 2, 6, 8, 29, 54, 96, 248, 405, 826, 1176, 2066, 5968]
[0, 2, 5, 12, 26, 59, 68, 201, 464, 595, 1979, 2599, 4380]
[0, 2, 6, 7, 18, 37, 92, 227, 378, 807, 1906, 3507, 7122]
[0, 2, 6, 7, 18, 38, 88, 204, 351, 815, 1366, 3883, 6502]
[0, 1, 4, 14, 24, 35, 90, 219, 274, 802, 2008, 2377, 7837]
[0, 2, 6, 8, 29, 53, 74, 129, 387, 759, 1432, 3282, 4197]
[0, 1, 3, 9, 16, 42, 63, 160, 296, 818, 1616, 3916, 5722]
[0, 1, 3, 10, 28, 61, 120, 180, 450, 747, 1635, 2532, 5440]
[0, 2, 6, 8, 29, 53, 73, 243, 382, 620, 1235, 3123, 6218]
[0, 1, 4, 13, 21, 57, 122, 207, 456, 871, 1628, 2394, 8108]
[0, 1, 4, 14, 23, 40, 104, 163, 280, 949, 1379, 3215, 7888]
[0, 2, 6, 7, 18, 38, 87, 216, 492, 709, 1599, 3044, 6103]
[0, 1, 4, 13, 22, 51, 116, 198, 323, 725, 1783, 3543, 4150]
[0, 2, 6, 7, 18, 38, 88, 203, 453, 841, 1453, 2841, 6836]
[0, 2, 6, 7, 17, 34, 100, 205, 498, 511, 1602, 2114, 5605]
[0, 2, 6, 7, 17, 33, 79, 173, 344, 761, 1272, 2104, 4323]
[0, 1, 4, 13, 22, 51, 115, 135, 439, 880, 1442, 3199, 5976]
[0, 1, 4, 13, 22, 51, 116, 197, 419, 863, 1131, 2857, 7635]
[0, 2, 6, 8, 29, 54, 96, 247, 264, 628, 1902, 2774, 7804]
[0, 1, 3, 10, 28, 61, 120, 180, 449, 1007, 1691, 2288, 5702]
[0, 2, 6, 8, 29, 54, 96, 247, 264, 628, 1901, 3130, 5946]
[0, 2, 6, 8, 29, 53, 74, 129, 388, 916, 1885, 3662, 5465]
[0, 1, 3, 9, 15, 46, 94, 250, 424, 931, 2025, 3469, 7848]
[0, 2, 6, 7, 17, 34, 100, 206, 299, 700, 1978, 2138, 4285]
[0, 2, 6, 7, 17, 34, 100, 206, 300, 764, 1170, 2680, 6387]
[0, 1, 4, 13, 22, 51, 116, 198, 323, 725, 1784, 2525, 6359]
[0, 2, 6, 7, 18, 37, 92, 227, 378, 807, 1905, 3688, 4744]
[0, 1, 3, 9, 16, 41, 110, 143, 480, 849, 1159, 2141, 4396]
[0, 1, 4, 14, 24, 36, 65, 232, 430, 589, 1147, 3737, 4100]
[0, 1, 3, 10, 28, 61, 120, 179, 286, 522, 1413, 3288, 4477]
[0, 2, 6, 8, 29, 54, 96, 248, 405, 825, 1749, 2605, 6779]
[0, 1, 4, 14, 24, 36, 65, 231, 400, 860, 1973, 2936, 4852]
[0, 2, 6, 8, 29, 53, 73, 244, 315, 942, 1128, 4078, 8088]
[0, 2, 6, 8, 29, 53, 74, 129, 387, 759, 1431, 3006, 7112]
[0, 2, 5, 11, 20, 44, 124, 237, 458, 887, 1057, 3873, 7683]
[0, 2, 6, 8, 29, 53, 73, 243, 382, 619, 1457, 2795, 4753]
[0, 2, 6, 7, 18, 38, 88, 203, 453, 842, 1916, 2389, 5448]
[0, 2, 6, 8, 30, 31, 114, 145, 481, 896, 1363, 3616, 6429]
[0, 1, 3, 10, 27, 50, 126, 127, 308, 832, 1746, 2284, 6163]
[0, 1, 4, 14, 24, 36, 65, 231, 399, 804, 1561, 3990, 4516]
[0, 1, 4, 13, 22, 51, 116, 198, 323, 726, 1435, 2121, 7845]
[0, 2, 5, 11, 20, 43, 70, 193, 467, 587, 1682, 2290, 7099]
[0, 2, 6, 8, 29, 53, 74, 129, 387, 759, 1431, 3005, 6781]
[0, 1, 4, 14, 24, 36, 65, 231, 400, 859, 1355, 2130, 6352]
[0, 1, 4, 13, 22, 51, 116, 197, 419, 863, 1131, 2857, 7636]
[0, 1, 4, 13, 22, 52, 101, 154, 340, 635, 1838, 2938, 4213]
[0, 2, 6, 8, 30, 32, 86, 188, 427, 632, 1821, 3290, 6646]
[0, 2, 6, 8, 30, 31, 114, 145, 482, 610, 1177, 2279, 5887]
[0, 2, 5, 12, 26, 59, 68, 202, 409, 594, 1468, 2662, 4574]
[0, 1, 4, 14, 23, 40, 104, 163, 280, 949, 1379, 3215, 7887]
[0, 1, 4, 14, 23, 40, 103, 181, 358, 1001, 1248, 3481, 8113]
[0, 1, 3, 10, 27, 50, 126, 128, 484, 566, 1164, 2370, 8054]
[0, 1, 4, 13, 21, 57, 122, 208, 283, 962, 1482, 3584, 7612]
[0, 2, 6, 7, 17, 34, 100, 205, 498, 511, 1601, 2207, 6936]
[0, 1, 3, 10, 27, 50, 126, 128, 484, 566, 1164, 2370, 8053]
[0, 1, 3, 9, 15, 46, 94, 249, 309, 765, 1250, 3576, 7961]
[0, 2, 6, 7, 17, 34, 100, 206, 300, 764, 1170, 2679, 5287]
[0, 2, 6, 8, 29, 54, 96, 247, 264, 628, 1901, 3130, 5945]
[0, 2, 6, 8, 30, 31, 114, 145, 482, 609, 1389, 2621, 8164]
[0, 2, 6, 8, 29, 54, 96, 248, 406, 995, 1183, 2094, 8173]
[0, 1, 3, 9, 16, 41, 110, 143, 480, 850, 1639, 3415, 5011]
[0, 2, 6, 8, 29, 53, 73, 243, 382, 620, 1235, 3124, 4739]
[0, 2, 6, 7, 18, 38, 88, 204, 352, 538, 1530, 2074, 6997]
[0, 1, 4, 13, 21, 57, 122, 208, 284, 535, 1703, 3676, 5522]
[0, 2, 5, 12, 25, 47, 75, 224, 472, 611, 1607, 3341, 7069]
[0, 2, 6, 8, 29, 53, 73, 243, 382, 619, 1457, 2796, 4411]
[0, 1, 4, 14, 24, 36, 65, 232, 430, 589, 1147, 3737, 4099]
[0, 2, 6, 7, 17, 34, 100, 206, 300, 763, 1675, 2082, 4654]
[0, 2, 6, 8, 29, 54, 95, 209, 297, 927, 1580, 2128, 5556]
[0, 2, 5, 11, 20, 44, 123, 242, 314, 555, 1206, 3828, 5961]
[0, 2, 6, 8, 30, 31, 114, 145, 482, 609, 1389, 2621, 8163]
[0, 2, 6, 8, 29, 53, 73, 243, 381, 574, 1155, 2385, 6727]
[0, 2, 5, 12, 26, 59, 68, 201, 464, 595, 1979, 2600, 4470]
